timestamp,contract_id,question,price_yes,price_no,volume,liquidity,outcome,day_index,category
2026-07-20T11:47:28.593637+00:00,C007,Historical contract #8,0.6492,0.3564,4104.902846529303,583.3790811356765,0,3,Macro
2026-07-21T11:47:28.593637+00:00,C007,Historical contract #8,0.6412,0.3528,3019.33707751409,607.5687103142154,0,4,Macro
2026-07-22T11:47:28.593637+00:00,C007,Historical contract #8,0.624,0.3922,1133.488942316505,435.83297936560007,0,5,Macro
2026-07-23T11:47:28.593637+00:00,C007,Historical contract #8,0.64,0.3485,4179.10433593439,217.42437077936327,0,6,Macro
2026-07-24T11:47:28.593637+00:00,C007,Historical contract #8,0.6264,0.3932,4455.452069152429,719.1595179747269,0,7,Macro
2026-07-25T11:47:28.593637+00:00,C007,Historical contract #8,0.6076,0.3956,1917.198436299881,685.4109503333973,0,8,Macro
2026-07-26T11:47:28.593637+00:00,C007,Historical contract #8,0.6069,0.3987,1523.0952808562806,209.8550410160523,0,9,Macro
2026-07-27T11:47:28.593637+00:00,C007,Historical contract #8,0.596,0.3979,605.0629861550965,571.5520703274797,0,10,Macro
2026-07-28T11:47:28.593637+00:00,C007,Historical contract #8,0.5789,0.4116,1324.9015783178324,2168.768842799008,0,11,Macro
2026-07-29T11:47:28.593637+00:00,C007,Historical contract #8,0.5891,0.4041,3093.2648853637943,357.9089108253814,0,12,Macro
2026-07-30T11:47:28.593637+00:00,C007,Historical contract #8,0.5744,0.4362,1219.9950303262012,1358.7013774889188,0,13,Macro
2026-07-31T11:47:28.593637+00:00,C007,Historical contract #8,0.5562,0.4602,1069.453752225429,423.04941870662594,0,14,Macro
2026-08-01T11:47:28.593637+00:00,C007,Historical contract #8,0.5764,0.4257,7100.746250494624,4081.0735717623584,0,15,Macro
2026-08-02T11:47:28.593637+00:00,C007,Historical contract #8,0.5493,0.4361,705.59382037709,357.0640786898859,0,16,Macro
2026-08-03T11:47:28.593637+00:00,C007,Historical contract #8,0.5325,0.4505,779.3733362286314,592.6313268754645,0,17,Macro
2026-08-04T11:47:28.593637+00:00,C007,Historical contract #8,0.5047,0.4842,867.65760284201,6295.907990801604,0,18,Macro
2026-08-05T11:47:28.593637+00:00,C007,Historical contract #8,0.4946,0.5158,641.447314723898,2604.180732135808,0,19,Macro
2026-08-06T11:47:28.593637+00:00,C007,Historical contract #8,0.5157,0.5014,615.5757206063603,787.2402713809303,0,20,Macro
2026-08-07T11:47:28.593637+00:00,C007,Historical contract #8,0.4871,0.5224,3454.2332453590748,717.9150381579478,0,21,Macro
2026-08-08T11:47:28.593637+00:00,C007,Historical contract #8,0.4347,0.5822,3134.4497059902324,1755.1453506935757,0,22,Macro
2026-08-09T11:47:28.593637+00:00,C007,Historical contract #8,0.4593,0.5387,2301.328503657098,1498.7881689193925,0,23,Macro
2026-08-10T11:47:28.593637+00:00,C007,Historical contract #8,0.4232,0.5569,2250.8741225125227,522.8990017474799,0,24,Macro
2026-08-11T11:47:28.593637+00:00,C007,Historical contract #8,0.3868,0.5945,1391.525151353297,590.838123016205,0,25,Macro
2026-08-12T11:47:28.593637+00:00,C007,Historical contract #8,0.3799,0.6068,1751.5124908403004,947.629576660089,0,26,Macro
2026-08-13T11:47:28.593637+00:00,C007,Historical contract #8,0.3774,0.619,1946.6850500016403,143.0604487232172,0,27,Macro
2026-08-14T11:47:28.593637+00:00,C007,Historical contract #8,0.3892,0.6108,1866.377791037533,1434.5226805626776,0,28,Macro
2026-08-15T11:47:28.593637+00:00,C007,Historical contract #8,0.3489,0.64,2250.804701250175,661.3654198361695,0,29,Macro
2026-08-16T11:47:28.593637+00:00,C007,Historical contract #8,0.3554,0.6479,3076.300259219204,1402.6394673209438,0,30,Macro
2026-08-17T11:47:28.593637+00:00,C007,Historical contract #8,0.3654,0.6402,334.9055292809203,1230.7622433051536,0,31,Macro
2026-08-18T11:47:28.593637+00:00,C007,Historical contract #8,0.3868,0.6143,894.5189234882982,1140.2872860347788,0,32,Macro
2026-08-19T11:47:28.593637+00:00,C007,Historical contract #8,0.3961,0.6233,897.0504115237915,554.9268661520772,0,33,Macro
2026-08-20T11:47:28.593637+00:00,C007,Historical contract #8,0.4,0.5907,739.6210188771742,926.7585131558161,0,34,Macro
2026-08-21T11:47:28.593637+00:00,C007,Historical contract #8,0.3982,0.602,2155.2627950113433,540.7922957762532,0,35,Macro
2026-08-22T11:47:28.593637+00:00,C007,Historical contract #8,0.4129,0.5805,1130.1926566547295,671.0129328782103,0,36,Macro
2026-08-23T11:47:28.593637+00:00,C007,Historical contract #8,0.4116,0.6024,633.8184773968927,130.29709560386,0,37,Macro
2026-08-24T11:47:28.593637+00:00,C007,Historical contract #8,0.3919,0.6103,1329.2363880196158,1129.0169213120284,0,38,Macro
2026-08-25T11:47:28.593637+00:00,C007,Historical contract #8,0.3598,0.6464,1423.0100687692013,1138.7556977532745,0,39,Macro
2026-08-26T11:47:28.593637+00:00,C007,Historical contract #8,0.3532,0.6501,1579.8395927317397,1533.01968278028,0,40,Macro
2026-08-27T11:47:28.593637+00:00,C007,Historical contract #8,0.3442,0.6601,3054.8765112433503,279.30699071508127,0,41,Macro
2026-08-28T11:47:28.593637+00:00,C007,Historical contract #8,0.3551,0.657,2279.949062601618,754.2970641866648,0,42,Macro
2026-08-29T11:47:28.593637+00:00,C007,Historical contract #8,0.3302,0.6859,1343.962292387689,803.081253710478,0,43,Macro
2026-08-30T11:47:28.593637+00:00,C007,Historical contract #8,0.3289,0.6775,1104.387109464806,255.82858117792603,0,44,Macro
2026-08-31T11:47:28.593637+00:00,C007,Historical contract #8,0.2874,0.7124,3241.7319914267055,2827.4531364870913,0,45,Macro
2026-09-01T11:47:28.593637+00:00,C007,Historical contract #8,0.3001,0.6889,3228.857818915897,2074.9349441134914,0,46,Macro
2026-09-02T11:47:28.593637+00:00,C007,Historical contract #8,0.2715,0.7093,362.73972256457887,823.3562169065641,0,47,Macro
2026-09-03T11:47:28.593637+00:00,C007,Historical contract #8,0.2333,0.7778,518.5506260007581,1026.886388918696,0,48,Macro
2026-09-04T11:47:28.593637+00:00,C007,Historical contract #8,0.2408,0.7582,728.117134921847,118.53183401330452,0,49,Macro
2026-09-05T11:47:28.593637+00:00,C007,Historical contract #8,0.2197,0.7693,522.7924133756619,955.672236150044,0,50,Macro
2026-09-06T11:47:28.593637+00:00,C007,Historical contract #8,0.1962,0.8167,1160.1934941453194,1567.1964965492566,0,51,Macro
2026-09-07T11:47:28.593637+00:00,C007,Historical contract #8,0.1956,0.7851,2966.932930183383,262.76771655110355,0,52,Macro
2026-09-08T11:47:28.593637+00:00,C007,Historical contract #8,0.182,0.8286,1241.5685181065278,942.3404948493005,0,53,Macro
2026-09-09T11:47:28.593637+00:00,C007,Historical contract #8,0.1523,0.8497,2811.5382071185495,64.47464820440139,0,54,Macro
2026-09-10T11:47:28.593637+00:00,C007,Historical contract #8,0.1648,0.8398,1104.5140898594173,1510.6245104797163,0,55,Macro
2026-09-11T11:47:28.593637+00:00,C007,Historical contract #8,0.1435,0.8661,753.7120139058544,1512.5081783387536,0,56,Macro
2026-09-12T11:47:28.593637+00:00,C007,Historical contract #8,0.0916,0.9073,1730.0720270639663,256.2321157049404,0,57,Macro
2026-09-13T11:47:28.593637+00:00,C007,Historical contract #8,0.0724,0.9369,3615.480921316489,1195.0487372101966,0,58,Macro
2026-09-14T11:47:28.593637+00:00,C007,Historical contract #8,0.0317,0.9669,906.3734976237939,1872.0848367127714,0,59,Macro
2026-07-17T11:47:28.593637+00:00,C008,Historical contract #9,0.3994,0.5903,952.1331870650927,239.91993856773408,0,0,Politics
2026-07-18T11:47:28.593637+00:00,C008,Historical contract #9,0.39,0.6177,315.98888313307157,490.90902393312416,0,1,Politics
2026-07-19T11:47:28.593637+00:00,C008,Historical contract #9,0.3433,0.6637,873.6830694422931,331.30093859857953,0,2,Politics
2026-07-20T11:47:28.593637+00:00,C008,Historical contract #9,0.3789,0.6313,2200.1851770625567,160.59430866385568,0,3,Politics
2026-07-21T11:47:28.593637+00:00,C008,Historical contract #9,0.3553,0.6455,796.6192770945473,1375.3317790030337,0,4,Politics
2026-07-22T11:47:28.593637+00:00,C008,Historical contract #9,0.3235,0.6825,1131.3407219749633,758.5862681372926,0,5,Politics
2026-07-23T11:47:28.593637+00:00,C008,Historical contract #9,0.307,0.6787,1496.8166918344916,369.6253015824526,0,6,Politics
2026-07-24T11:47:28.593637+00:00,C008,Historical contract #9,0.3147,0.6768,1684.3059246925218,471.3652792409029,0,7,Politics
2026-07-25T11:47:28.593637+00:00,C008,Historical contract #9,0.3267,0.6742,1414.6567055718288,723.2478881523241,0,8,Politics
2026-07-26T11:47:28.593637+00:00,C008,Historical contract #9,0.3542,0.6408,3347.220284139432,146.27129334122353,0,9,Politics
2026-07-27T11:47:28.593637+00:00,C008,Historical contract #9,0.3471,0.6428,2672.941471122352,762.4218891932031,0,10,Politics
2026-07-28T11:47:28.593637+00:00,C008,Historical contract #9,0.3249,0.6702,1477.859073757065,354.6809715206085,0,11,Politics
2026-07-29T11:47:28.593637+00:00,C008,Historical contract #9,0.3106,0.69,978.7011595093599,348.96601647085265,0,12,Politics
2026-07-30T11:47:28.593637+00:00,C008,Historical contract #9,0.2763,0.735,2796.87670080937,800.5735076482251,0,13,Politics
2026-07-31T11:47:28.593637+00:00,C008,Historical contract #9,0.2929,0.7177,2474.0425455958116,848.160545596529,0,14,Politics
2026-08-01T11:47:28.593637+00:00,C008,Historical contract #9,0.2851,0.7321,10628.794852713108,463.3298484591676,0,15,Politics
2026-08-02T11:47:28.593637+00:00,C008,Historical contract #9,0.2662,0.7357,2211.6265786647637,216.1919697691089,0,16,Politics
2026-08-03T11:47:28.593637+00:00,C008,Historical contract #9,0.2852,0.6955,743.4155119196748,1721.6308539577888,0,17,Politics
2026-08-04T11:47:28.593637+00:00,C008,Historical contract #9,0.2906,0.7086,7493.162913392139,1126.6882931101975,0,18,Politics
2026-08-05T11:47:28.593637+00:00,C008,Historical contract #9,0.2817,0.7361,2053.7819519000504,650.3648674356458,0,19,Politics
2026-08-06T11:47:28.593637+00:00,C008,Historical contract #9,0.2604,0.7365,2647.265167591037,672.9991804662177,0,20,Politics
2026-08-07T11:47:28.593637+00:00,C008,Historical contract #9,0.239,0.7514,1709.8500770106075,228.88519478140793,0,21,Politics
2026-08-08T11:47:28.593637+00:00,C008,Historical contract #9,0.2063,0.7849,225.53815535073107,783.9368131018106,0,22,Politics
2026-08-09T11:47:28.593637+00:00,C008,Historical contract #9,0.1977,0.8214,1218.3167021748254,1127.3075522037152,0,23,Politics
2026-08-10T11:47:28.593637+00:00,C008,Historical contract #9,0.1912,0.8045,3259.9568065095864,459.41568266091997,0,24,Politics
2026-08-11T11:47:28.593637+00:00,C008,Historical contract #9,0.2128,0.7942,2288.5512949063136,1391.4640959565374,0,25,Politics
2026-08-12T11:47:28.593637+00:00,C008,Historical contract #9,0.2237,0.785,981.6634651956601,220.67269793368084,0,26,Politics
2026-08-13T11:47:28.593637+00:00,C008,Historical contract #9,0.1991,0.8038,2692.8041037736753,721.841313772869,0,27,Politics
2026-08-14T11:47:28.593637+00:00,C008,Historical contract #9,0.1748,0.8067,678.7386694706506,1681.0261103233513,0,28,Politics
2026-08-15T11:47:28.593637+00:00,C008,Historical contract #9,0.2331,0.7768,1887.5374934886845,1060.4901740055266,0,29,Politics
2026-08-16T11:47:28.593637+00:00,C008,Historical contract #9,0.2148,0.7894,1116.3553537275595,277.4619501257013,0,30,Politics
2026-08-17T11:47:28.593637+00:00,C008,Historical contract #9,0.1795,0.8142,2249.1103441823257,901.2205980022995,0,31,Politics
2026-08-18T11:47:28.593637+00:00,C008,Historical contract #9,0.1714,0.8157,3911.3604975350713,648.1552850352051,0,32,Politics
2026-08-19T11:47:28.593637+00:00,C008,Historical contract #9,0.1806,0.81,1375.0944345490432,215.8251669184556,0,33,Politics
2026-08-20T11:47:28.593637+00:00,C008,Historical contract #9,0.1374,0.8535,1891.6360217504928,237.7205848238944,0,34,Politics
2026-08-21T11:47:28.593637+00:00,C008,Historical contract #9,0.1389,0.8565,322.20680635667037,319.86539683657475,0,35,Politics
2026-08-22T11:47:28.593637+00:00,C008,Historical contract #9,0.1482,0.8328,718.424102646876,755.0307224438881,0,36,Politics
2026-08-23T11:47:28.593637+00:00,C008,Historical contract #9,0.1676,0.8495,1675.3399357569806,457.42775027147724,0,37,Politics
2026-08-24T11:47:28.593637+00:00,C008,Historical contract #9,0.1504,0.8606,2113.463137726997,1100.503635964732,0,38,Politics
2026-08-25T11:47:28.593637+00:00,C008,Historical contract #9,0.1502,0.8472,1950.174288664709,1246.0713648968476,0,39,Politics
2026-08-26T11:47:28.593637+00:00,C008,Historical contract #9,0.164,0.8532,425.59354134597925,2286.5382802484305,0,40,Politics
2026-08-27T11:47:28.593637+00:00,C008,Historical contract #9,0.1627,0.821,1021.4152067281325,1233.3624698598683,0,41,Politics
2026-08-28T11:47:28.593637+00:00,C008,Historical contract #9,0.1502,0.8618,5545.29715600544,287.772513085621,0,42,Politics
2026-08-29T11:47:28.593637+00:00,C008,Historical contract #9,0.1283,0.8627,2470.9647629375054,989.3759862464038,0,43,Politics
2026-08-30T11:47:28.593637+00:00,C008,Historical contract #9,0.1432,0.8474,2674.4717177919056,540.574570074373,0,44,Politics
2026-08-31T11:47:28.593637+00:00,C008,Historical contract #9,0.1381,0.8527,2147.540491057892,1234.0193018864359,0,45,Politics
2026-09-01T11:47:28.593637+00:00,C008,Historical contract #9,0.1429,0.8572,946.4320829198557,702.1429434532212,0,46,Politics
2026-09-02T11:47:28.593637+00:00,C008,Historical contract #9,0.1345,0.8515,10564.13704021639,437.4584706952787,0,47,Politics
2026-09-03T11:47:28.593637+00:00,C008,Historical contract #9,0.1357,0.8773,1955.5006591677504,4316.827754196342,0,48,Politics
2026-09-04T11:47:28.593637+00:00,C008,Historical contract #9,0.1199,0.8988,954.2783535364423,502.0904144224271,0,49,Politics
2026-09-05T11:47:28.593637+00:00,C008,Historical contract #9,0.1182,0.8686,2333.8530895288186,1821.2746270331913,0,50,Politics
2026-09-06T11:47:28.593637+00:00,C008,Historical contract #9,0.1092,0.908,15727.846549518827,911.7721465532306,0,51,Politics
2026-09-07T11:47:28.593637+00:00,C008,Historical contract #9,0.0882,0.8941,850.5269243125922,1407.0568827422628,0,52,Politics
2026-09-08T11:47:28.593637+00:00,C008,Historical contract #9,0.0768,0.9237,1718.4758795773705,1194.1547911185944,0,53,Politics
2026-09-09T11:47:28.593637+00:00,C008,Historical contract #9,0.0566,0.9609,2163.4032635975555,1075.7436058053333,0,54,Politics
2026-09-10T11:47:28.593637+00:00,C008,Historical contract #9,0.0623,0.9412,3108.7869276787355,366.8346708193073,0,55,Politics
2026-09-11T11:47:28.593637+00:00,C008,Historical contract #9,0.0493,0.9348,5120.086840483372,1104.0463755812812,0,56,Politics
2026-09-12T11:47:28.593637+00:00,C008,Historical contract #9,0.06,0.9235,17156.277122320553,169.46037384638234,0,57,Politics
2026-09-13T11:47:28.593637+00:00,C008,Historical contract #9,0.0415,0.9511,915.3845974941207,280.8816487864081,0,58,Politics
2026-09-14T11:47:28.593637+00:00,C008,Historical contract #9,0.0338,0.9538,2363.8191975656987,693.227797393083,0,59,Politics
2026-07-17T11:47:28.593637+00:00,C009,Historical contract #10,0.315,0.6786,2181.013362993149,149.9065646832044,1,0,Crypto
2026-07-18T11:47:28.593637+00:00,C009,Historical contract #10,0.342,0.6679,1833.2904719101236,603.3852132803155,1,1,Crypto
2026-07-19T11:47:28.593637+00:00,C009,Historical contract #10,0.3766,0.6181,2805.077086118982,1189.0128323116598,1,2,Crypto
2026-07-20T11:47:28.593637+00:00,C009,Historical contract #10,0.3976,0.5971,1862.0706483025472,763.8761828664722,1,3,Crypto
2026-07-21T11:47:28.593637+00:00,C009,Historical contract #10,0.3978,0.5926,1828.5117549328645,559.9685757279009,1,4,Crypto
2026-07-22T11:47:28.593637+00:00,C009,Historical contract #10,0.4198,0.5816,1569.5004219754424,715.2556411688257,1,5,Crypto
2026-07-23T11:47:28.593637+00:00,C009,Historical contract #10,0.4677,0.551,1428.7022892179705,461.77374565564054,1,6,Crypto
2026-07-24T11:47:28.593637+00:00,C009,Historical contract #10,0.5059,0.4764,1277.4735960278222,1251.77119276114,1,7,Crypto
2026-07-25T11:47:28.593637+00:00,C009,Historical contract #10,0.5502,0.4482,7499.98819389522,332.5755622193372,1,8,Crypto
2026-07-26T11:47:28.593637+00:00,C009,Historical contract #10,0.5693,0.4407,1671.607713783549,395.67361398951994,1,9,Crypto
2026-07-27T11:47:28.593637+00:00,C009,Historical contract #10,0.5565,0.4487,977.8100931159963,712.5105967031965,1,10,Crypto
2026-07-28T11:47:28.593637+00:00,C009,Historical contract #10,0.5603,0.4544,2180.7817410214907,750.4981765661609,1,11,Crypto
2026-07-29T11:47:28.593637+00:00,C009,Historical contract #10,0.5919,0.4225,2257.0899390690684,980.5027140423682,1,12,Crypto
2026-07-30T11:47:28.593637+00:00,C009,Historical contract #10,0.5865,0.407,6414.1614883728535,317.73451514367304,1,13,Crypto
2026-07-31T11:47:28.593637+00:00,C009,Historical contract #10,0.5835,0.432,1682.1803684532306,323.1106372781182,1,14,Crypto
2026-08-01T11:47:28.593637+00:00,C009,Historical contract #10,0.5966,0.4223,948.8067219787281,218.1236300812265,1,15,Crypto
2026-08-02T11:47:28.593637+00:00,C009,Historical contract #10,0.6335,0.3585,1100.5717577066334,187.591436354206,1,16,Crypto
2026-08-03T11:47:28.593637+00:00,C009,Historical contract #10,0.6321,0.3481,4594.143742343651,290.2476198222602,1,17,Crypto
2026-08-04T11:47:28.593637+00:00,C009,Historical contract #10,0.6449,0.354,269.07391744674936,1520.8564883925023,1,18,Crypto
2026-08-05T11:47:28.593637+00:00,C009,Historical contract #10,0.6347,0.3661,2202.495951540589,1583.9374978551316,1,19,Crypto
2026-08-06T11:47:28.593637+00:00,C009,Historical contract #10,0.6617,0.3581,965.0468045384762,742.9019741292643,1,20,Crypto
2026-08-07T11:47:28.593637+00:00,C009,Historical contract #10,0.6705,0.3236,3399.8726177534118,1082.2109345338154,1,21,Crypto
2026-08-08T11:47:28.593637+00:00,C009,Historical contract #10,0.6785,0.3213,1255.909136570178,928.058266981914,1,22,Crypto
2026-08-09T11:47:28.593637+00:00,C009,Historical contract #10,0.6687,0.3274,3739.5278451017134,736.1939338045415,1,23,Crypto
2026-08-10T11:47:28.593637+00:00,C009,Historical contract #10,0.6217,0.3666,8175.94288594517,429.5635810793599,1,24,Crypto
2026-08-11T11:47:28.593637+00:00,C009,Historical contract #10,0.6043,0.3989,1827.4639649993892,1609.940323538166,1,25,Crypto
2026-08-12T11:47:28.593637+00:00,C009,Historical contract #10,0.6356,0.3615,2417.302186109348,1162.107736483346,1,26,Crypto
2026-08-13T11:47:28.593637+00:00,C009,Historical contract #10,0.7031,0.2996,510.67253124288607,950.824223590187,1,27,Crypto
2026-08-14T11:47:28.593637+00:00,C009,Historical contract #10,0.7386,0.2705,1285.2596170696156,1689.1074902700923,1,28,Crypto
2026-08-15T11:47:28.593637+00:00,C009,Historical contract #10,0.7654,0.2491,992.273337337585,443.22588516341085,1,29,Crypto
2026-08-16T11:47:28.593637+00:00,C009,Historical contract #10,0.7644,0.2178,887.1227851567851,72.9562243954372,1,30,Crypto
2026-08-17T11:47:28.593637+00:00,C009,Historical contract #10,0.7619,0.2352,1218.5568449967316,3128.487521642451,1,31,Crypto
2026-08-18T11:47:28.593637+00:00,C009,Historical contract #10,0.7696,0.25,2228.6166378336825,1288.3606148035203,1,32,Crypto
2026-08-19T11:47:28.593637+00:00,C009,Historical contract #10,0.7823,0.2168,1890.7927794018635,989.2000304908709,1,33,Crypto
2026-08-20T11:47:28.593637+00:00,C009,Historical contract #10,0.7957,0.1948,2499.849615231921,3973.9228012153667,1,34,Crypto
2026-08-21T11:47:28.593637+00:00,C009,Historical contract #10,0.7953,0.2032,4945.449603216478,1656.070033406562,1,35,Crypto
2026-08-22T11:47:28.593637+00:00,C009,Historical contract #10,0.8015,0.1932,2733.5659781478375,112.66520046450277,1,36,Crypto
2026-08-23T11:47:28.593637+00:00,C009,Historical contract #10,0.8367,0.1486,4022.8231686884465,323.2128515951224,1,37,Crypto
2026-08-24T11:47:28.593637+00:00,C009,Historical contract #10,0.8072,0.1789,1760.0847636461763,448.8852733078247,1,38,Crypto
2026-08-25T11:47:28.593637+00:00,C009,Historical contract #10,0.8156,0.2038,3524.9461477486543,1540.0942343788279,1,39,Crypto
2026-08-26T11:47:28.593637+00:00,C009,Historical contract #10,0.8389,0.1648,1552.9981962392515,128.53367777632698,1,40,Crypto
2026-08-27T11:47:28.593637+00:00,C009,Historical contract #10,0.8389,0.1649,832.2723108016451,577.6148168025212,1,41,Crypto
2026-08-28T11:47:28.593637+00:00,C009,Historical contract #10,0.8298,0.1552,3293.0373097330394,1120.1663684483822,1,42,Crypto
2026-08-29T11:47:28.593637+00:00,C009,Historical contract #10,0.8491,0.161,2117.6134999740857,257.71448776414053,1,43,Crypto
2026-08-30T11:47:28.593637+00:00,C009,Historical contract #10,0.8103,0.1919,2343.011167959358,1750.0710301312688,1,44,Crypto
2026-08-31T11:47:28.593637+00:00,C009,Historical contract #10,0.8533,0.1539,813.6913566497088,501.79314450935516,1,45,Crypto
2026-09-01T11:47:28.593637+00:00,C009,Historical contract #10,0.869,0.1305,5908.0987785675,1628.6679149572915,1,46,Crypto
2026-09-02T11:47:28.593637+00:00,C009,Historical contract #10,0.8658,0.1169,3398.625304732747,275.74347320679993,1,47,Crypto
2026-09-03T11:47:28.593637+00:00,C009,Historical contract #10,0.867,0.1437,6466.10806724427,500.81769750615564,1,48,Crypto
2026-09-04T11:47:28.593637+00:00,C009,Historical contract #10,0.8248,0.1579,1033.5786920269743,688.2174297024809,1,49,Crypto
2026-09-05T11:47:28.593637+00:00,C009,Historical contract #10,0.8369,0.1762,3402.522901971611,195.13821401625816,1,50,Crypto
2026-09-06T11:47:28.593637+00:00,C009,Historical contract #10,0.8395,0.1684,1106.2510878894027,183.63583384385765,1,51,Crypto
2026-09-07T11:47:28.593637+00:00,C009,Historical contract #10,0.8663,0.1312,1744.117252044022,138.5627818153284,1,52,Crypto
2026-09-08T11:47:28.593637+00:00,C009,Historical contract #10,0.8907,0.0974,2314.709381471469,327.022488337294,1,53,Crypto
2026-09-09T11:47:28.593637+00:00,C009,Historical contract #10,0.8749,0.107,1561.4371948209737,397.27685273288796,1,54,Crypto
2026-09-10T11:47:28.593637+00:00,C009,Historical contract #10,0.8975,0.1088,3960.6074832228414,832.9207774273099,1,55,Crypto
2026-09-11T11:47:28.593637+00:00,C009,Historical contract #10,0.8917,0.1133,2866.3304342921006,332.7022989349132,1,56,Crypto
2026-09-12T11:47:28.593637+00:00,C009,Historical contract #10,0.8688,0.1222,1361.4831856946903,99.70776699048778,1,57,Crypto
2026-09-13T11:47:28.593637+00:00,C009,Historical contract #10,0.8724,0.1113,6377.567753137781,170.33670749119452,1,58,Crypto
2026-09-14T11:47:28.593637+00:00,C009,Historical contract #10,0.8582,0.1549,5352.989805637611,366.5055443413406,1,59,Crypto
2026-07-17T11:47:28.593637+00:00,C010,Historical contract #11,0.603,0.3978,6247.348751069085,469.3815276192053,0,0,Macro
2026-07-18T11:47:28.593637+00:00,C010,Historical contract #11,0.5741,0.4136,9754.732068609137,419.2725649684164,0,1,Macro
2026-07-19T11:47:28.593637+00:00,C010,Historical contract #11,0.5462,0.4432,534.9860008118648,1513.3255458547083,0,2,Macro
2026-07-20T11:47:28.593637+00:00,C010,Historical contract #11,0.5015,0.4938,1489.0666035598613,309.0770873592864,0,3,Macro
2026-07-21T11:47:28.593637+00:00,C010,Historical contract #11,0.4633,0.5328,4009.5386448821737,599.5689842261756,0,4,Macro
2026-07-22T11:47:28.593637+00:00,C010,Historical contract #11,0.451,0.5499,831.0624825250059,1202.0142938304818,0,5,Macro
2026-07-23T11:47:28.593637+00:00,C010,Historical contract #11,0.4545,0.5455,1338.2480973830152,461.0629380192547,0,6,Macro
2026-07-24T11:47:28.593637+00:00,C010,Historical contract #11,0.4555,0.5576,1178.4205186564436,481.77146300014266,0,7,Macro
2026-07-25T11:47:28.593637+00:00,C010,Historical contract #11,0.4509,0.5666,1301.8906194337235,714.5651771795608,0,8,Macro
2026-07-26T11:47:28.593637+00:00,C010,Historical contract #11,0.4551,0.5417,414.09376362805455,143.55554392455625,0,9,Macro
2026-07-27T11:47:28.593637+00:00,C010,Historical contract #11,0.4126,0.6008,1597.6856512334462,256.9536907750275,0,10,Macro
2026-07-28T11:47:28.593637+00:00,C010,Historical contract #11,0.3867,0.6019,1271.0437741617532,1916.0162988829422,0,11,Macro
2026-07-29T11:47:28.593637+00:00,C010,Historical contract #11,0.3911,0.614,1250.3502306041555,470.3202636650325,0,12,Macro
2026-07-30T11:47:28.593637+00:00,C010,Historical contract #11,0.3871,0.629,874.7218893734745,684.839568656927,0,13,Macro
2026-07-31T11:47:28.593637+00:00,C010,Historical contract #11,0.3356,0.67,3326.6444210866757,531.6285857809867,0,14,Macro
2026-08-01T11:47:28.593637+00:00,C010,Historical contract #11,0.3678,0.6356,2151.5683756789317,646.3493859272519,0,15,Macro
2026-08-02T11:47:28.593637+00:00,C010,Historical contract #11,0.3559,0.6445,1969.7935593002658,1310.766021812404,0,16,Macro
2026-08-03T11:47:28.593637+00:00,C010,Historical contract #11,0.3744,0.6155,2172.9481102221825,663.9453251181742,0,17,Macro
2026-08-04T11:47:28.593637+00:00,C010,Historical contract #11,0.378,0.6089,3336.789386651281,361.55232705806173,0,18,Macro
2026-08-05T11:47:28.593637+00:00,C010,Historical contract #11,0.3855,0.6144,1639.8054563793135,115.11886547208404,0,19,Macro
2026-08-06T11:47:28.593637+00:00,C010,Historical contract #11,0.3583,0.6495,2814.2791399796447,811.7000529008392,0,20,Macro
2026-08-07T11:47:28.593637+00:00,C010,Historical contract #11,0.3652,0.616,4789.49448794944,1387.8886872118524,0,21,Macro
2026-08-08T11:47:28.593637+00:00,C010,Historical contract #11,0.3805,0.6202,3730.1641555308343,520.244212905218,0,22,Macro
2026-08-09T11:47:28.593637+00:00,C010,Historical contract #11,0.35,0.634,2149.4424051809656,1266.3632041720653,0,23,Macro
2026-08-10T11:47:28.593637+00:00,C010,Historical contract #11,0.3377,0.6646,1823.998437619989,2098.11628541368,0,24,Macro
2026-08-11T11:47:28.593637+00:00,C010,Historical contract #11,0.3349,0.6699,1522.0363706297119,2767.874660673613,0,25,Macro
2026-08-12T11:47:28.593637+00:00,C010,Historical contract #11,0.3162,0.6972,8220.934011826133,1148.1577815961798,0,26,Macro
2026-08-13T11:47:28.593637+00:00,C010,Historical contract #11,0.3022,0.6956,4297.898854769899,431.13155684116987,0,27,Macro
2026-08-14T11:47:28.593637+00:00,C010,Historical contract #11,0.3138,0.6823,2198.972622257855,747.2589992639744,0,28,Macro
2026-08-15T11:47:28.593637+00:00,C010,Historical contract #11,0.2962,0.6888,901.4765423198365,332.8612492791661,0,29,Macro
2026-08-16T11:47:28.593637+00:00,C010,Historical contract #11,0.2513,0.745,2995.8721269075277,976.7130678997488,0,30,Macro
2026-08-17T11:47:28.593637+00:00,C010,Historical contract #11,0.2528,0.7539,3394.752593350714,641.3359987451051,0,31,Macro
2026-08-18T11:47:28.593637+00:00,C010,Historical contract #11,0.2353,0.7505,9104.387862828991,166.00520351873467,0,32,Macro
2026-08-19T11:47:28.593637+00:00,C010,Historical contract #11,0.2392,0.7549,1658.076259219407,470.17173043722545,0,33,Macro
2026-08-20T11:47:28.593637+00:00,C010,Historical contract #11,0.1898,0.8211,1334.0431206069857,124.04382442535108,0,34,Macro
